대분류,중분류,불만유형,지역,건수
금융,대출,품질(물품/용역),울산광역시,2
금융,대출,품질(물품/용역),인천광역시,2
금융,대출,품질(물품/용역),제주특별자치도,2
금융,대출,품질(물품/용역),충청남도,1
금융,리스,AS불만,강원도,1
금융,리스,AS불만,경기도,11
금융,리스,AS불만,경상남도,4
금융,리스,AS불만,경상북도,2
금융,리스,AS불만,광주광역시,1
금융,리스,AS불만,대구광역시,1
금융,리스,AS불만,대전광역시,1
금융,리스,AS불만,부산광역시,4
금융,리스,AS불만,서울특별시,4
금융,리스,AS불만,울산광역시,1
금융,리스,AS불만,인천광역시,1
금융,리스,AS불만,전라남도,1
금융,리스,AS불만,전북특별자치도,1
금융,리스,AS불만,제주특별자치도,4
금융,리스,AS불만,충청남도,3
금융,리스,AS불만,충청북도,1
금융,리스,가격.요금,강원도,2
금융,리스,가격.요금,경기도,15
금융,리스,가격.요금,경상남도,1
금융,리스,가격.요금,경상북도,1
금융,리스,가격.요금,광주광역시,1
금융,리스,가격.요금,대구광역시,1
금융,리스,가격.요금,부산광역시,4
금융,리스,가격.요금,서울특별시,5
금융,리스,가격.요금,인천광역시,3
금융,리스,가격.요금,전북특별자치도,1
금융,리스,가격.요금,제주특별자치도,1
금융,리스,가격.요금,충청남도,4
금융,리스,가격.요금,충청북도,5
금융,리스,거래관행,강원도,2
금융,리스,거래관행,경기도,25
금융,리스,거래관행,경상북도,2
금융,리스,거래관행,광주광역시,1
금융,리스,거래관행,대구광역시,2
금융,리스,거래관행,대전광역시,1
금융,리스,거래관행,부산광역시,4
금융,리스,거래관행,서울특별시,10
금융,리스,거래관행,인천광역시,10
금융,리스,거래관행,전라남도,2
금융,리스,거래관행,전북특별자치도,2
금융,리스,계약불이행(불완전이행),강원도,7
금융,리스,계약불이행(불완전이행),경기도,78
금융,리스,계약불이행(불완전이행),경상남도,17
금융,리스,계약불이행(불완전이행),경상북도,14
금융,리스,계약불이행(불완전이행),광주광역시,7
금융,리스,계약불이행(불완전이행),대구광역시,14
금융,리스,계약불이행(불완전이행),대전광역시,4
금융,리스,계약불이행(불완전이행),부산광역시,19
금융,리스,계약불이행(불완전이행),서울특별시,55
금융,리스,계약불이행(불완전이행),세종특별자치시,1
금융,리스,계약불이행(불완전이행),울산광역시,8
금융,리스,계약불이행(불완전이행),인천광역시,13
금융,리스,계약불이행(불완전이행),전라남도,5
금융,리스,계약불이행(불완전이행),전북특별자치도,8
금융,리스,계약불이행(불완전이행),제주특별자치도,7
금융,리스,계약불이행(불완전이행),충청남도,14
금융,리스,계약불이행(불완전이행),충청북도,6
금융,리스,계약불이행(불완전이행),해외 및 기타,3
금융,리스,계약해제.해지/위약금,강원도,6
금융,리스,계약해제.해지/위약금,경기도,137
금융,리스,계약해제.해지/위약금,경상남도,30
금융,리스,계약해제.해지/위약금,경상북도,12
금융,리스,계약해제.해지/위약금,광주광역시,7
금융,리스,계약해제.해지/위약금,대구광역시,21
금융,리스,계약해제.해지/위약금,대전광역시,13
금융,리스,계약해제.해지/위약금,미상,2
금융,리스,계약해제.해지/위약금,부산광역시,19
금융,리스,계약해제.해지/위약금,서울특별시,76
금융,리스,계약해제.해지/위약금,세종특별자치시,1
금융,리스,계약해제.해지/위약금,울산광역시,4
금융,리스,계약해제.해지/위약금,인천광역시,20
금융,리스,계약해제.해지/위약금,전라남도,14
금융,리스,계약해제.해지/위약금,전북특별자치도,16
금융,리스,계약해제.해지/위약금,제주특별자치도,3
