월,대분류,중분류,불만유형,채널,건수
2023-02,토지·건물·설비,주거관리설비,AS불만,기타(오프라인 등),7
2023-02,토지·건물·설비,주거관리설비,계약불이행(불완전이행),기타(오프라인 등),2
2023-02,토지·건물·설비,주거관리설비,단순문의.상담,기타(오프라인 등),1
2023-02,토지·건물·설비,주거관리설비,부당행위,기타(오프라인 등),2
2023-02,토지·건물·설비,주거관리설비,품질(물품/용역),기타(오프라인 등),6
2023-02,토지·건물·설비,주택·건물,AS불만,기타(오프라인 등),14
2023-02,토지·건물·설비,주택·건물,가격.요금,기타(오프라인 등),3
2023-02,토지·건물·설비,주택·건물,거래관행,기타(오프라인 등),3
2023-02,토지·건물·설비,주택·건물,계약불이행(불완전이행),기타(오프라인 등),34
2023-02,토지·건물·설비,주택·건물,계약불이행(불완전이행),온라인,1
2023-02,토지·건물·설비,주택·건물,계약해제.해지/위약금,기타(오프라인 등),60
2023-02,토지·건물·설비,주택·건물,계약해제.해지/위약금,온라인,1
2023-02,토지·건물·설비,주택·건물,단순문의.상담,기타(오프라인 등),30
2023-02,토지·건물·설비,주택·건물,부당행위,기타(오프라인 등),15
2023-02,토지·건물·설비,주택·건물,안전(제품/시설),기타(오프라인 등),2
2023-02,토지·건물·설비,주택·건물,약관,기타(오프라인 등),6
2023-02,토지·건물·설비,주택·건물,이자.수수료,기타(오프라인 등),1
2023-02,토지·건물·설비,주택·건물,청약철회,기타(오프라인 등),7
2023-02,토지·건물·설비,주택·건물,청약철회,온라인,1
2023-02,토지·건물·설비,주택·건물,표시.광고,기타(오프라인 등),1
2023-02,토지·건물·설비,주택·건물,품질(물품/용역),기타(오프라인 등),31
2023-02,토지·건물·설비,토지설비,가격.요금,기타(오프라인 등),1
2023-02,토지·건물·설비,토지설비,거래관행,기타(오프라인 등),1
2023-02,토지·건물·설비,토지설비,계약불이행(불완전이행),기타(오프라인 등),2
2023-02,토지·건물·설비,토지설비,계약해제.해지/위약금,기타(오프라인 등),7
2023-02,토지·건물·설비,토지설비,부당행위,기타(오프라인 등),1
2023-02,토지·건물·설비,토지설비,이자.수수료,기타(오프라인 등),1
2023-02,토지·건물·설비,토지설비,품질(물품/용역),기타(오프라인 등),1
2023-03,가구,가구리폼·수리업,AS불만,온라인,1
2023-03,가구,기타가구,AS불만,기타(오프라인 등),4
2023-03,가구,기타가구,가격.요금,기타(오프라인 등),1
2023-03,가구,기타가구,가격.요금,온라인,1
2023-03,가구,기타가구,거래관행,기타(오프라인 등),1
2023-03,가구,기타가구,계약불이행(불완전이행),기타(오프라인 등),3
2023-03,가구,기타가구,계약불이행(불완전이행),온라인,19
2023-03,가구,기타가구,계약해제.해지/위약금,기타(오프라인 등),24
2023-03,가구,기타가구,계약해제.해지/위약금,온라인,13
2023-03,가구,기타가구,단순문의.상담,기타(오프라인 등),3
2023-03,가구,기타가구,단순문의.상담,온라인,2
2023-03,가구,기타가구,부당행위,기타(오프라인 등),3
2023-03,가구,기타가구,안전(제품/시설),기타(오프라인 등),1
2023-03,가구,기타가구,약관,기타(오프라인 등),3
2023-03,가구,기타가구,약관,온라인,1
2023-03,가구,기타가구,이자.수수료,기타(오프라인 등),1
2023-03,가구,기타가구,이자.수수료,온라인,1
2023-03,가구,기타가구,청약철회,기타(오프라인 등),3
2023-03,가구,기타가구,청약철회,온라인,35
2023-03,가구,기타가구,표시.광고,온라인,1
2023-03,가구,기타가구,품질(물품/용역),기타(오프라인 등),19
2023-03,가구,기타가구,품질(물품/용역),온라인,32
2023-03,가구,세트가구류,AS불만,기타(오프라인 등),2
2023-03,가구,세트가구류,AS불만,온라인,1
2023-03,가구,세트가구류,가격.요금,기타(오프라인 등),2
2023-03,가구,세트가구류,가격.요금,온라인,1
2023-03,가구,세트가구류,계약불이행(불완전이행),기타(오프라인 등),5
2023-03,가구,세트가구류,계약불이행(불완전이행),온라인,12
2023-03,가구,세트가구류,계약해제.해지/위약금,기타(오프라인 등),17
2023-03,가구,세트가구류,계약해제.해지/위약금,온라인,4
2023-03,가구,세트가구류,단순문의.상담,기타(오프라인 등),4
2023-03,가구,세트가구류,안전(제품/시설),기타(오프라인 등),1
2023-03,가구,세트가구류,청약철회,기타(오프라인 등),4
2023-03,가구,세트가구류,청약철회,온라인,6
2023-03,가구,세트가구류,표시.광고,온라인,3
2023-03,가구,세트가구류,품질(물품/용역),기타(오프라인 등),6
2023-03,가구,세트가구류,품질(물품/용역),온라인,8
2023-03,가구,의자류,AS불만,기타(오프라인 등),15
2023-03,가구,의자류,AS불만,온라인,13
2023-03,가구,의자류,가격.요금,기타(오프라인 등),1
2023-03,가구,의자류,가격.요금,온라인,2
2023-03,가구,의자류,계약불이행(불완전이행),기타(오프라인 등),22
2023-03,가구,의자류,계약불이행(불완전이행),온라인,33
2023-03,가구,의자류,계약해제.해지/위약금,기타(오프라인 등),25
2023-03,가구,의자류,계약해제.해지/위약금,온라인,9
2023-03,가구,의자류,단순문의.상담,기타(오프라인 등),4
2023-03,가구,의자류,단순문의.상담,온라인,1
2023-03,가구,의자류,부당행위,기타(오프라인 등),1
2023-03,가구,의자류,부당행위,온라인,3
